index,name,type1,type2,ability1,ability2,hidden_ability,hp,attack,defense,sp_atk,sp_def,speed,total_stats,legendary,mythical,generation,smogon_vgc_usage_2022,smogon_vgc_usage_2023,smogon_vgc_usage_2024,worlds_vgc_usage_2022,worlds_vgc_usage_2023,worlds_vgc_usage_2024,avg_smogon_usage,avg_worlds_usage,avg_total_usage,high_usage
90,shellder,water,no_type,shell-armor,skill-link,overcoat,30,65,100,45,25,40,305,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91,cloyster,water,ice,shell-armor,skill-link,overcoat,50,95,180,85,45,70,525,False,False,generation-i,0.00468,0.0565,0.00195,0.0,0.0,0.0,0.02104333333333333,0.0,0.010521666666666665,0
92,gastly,ghost,poison,levitate,none,none,30,35,30,100,35,80,310,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93,haunter,ghost,poison,levitate,none,none,45,50,45,115,55,95,405,False,False,generation-i,0.0,0.0,1e-05,0.0,0.0,0.0,3.3333333333333337e-06,0.0,1.6666666666666669e-06,0
94,gengar,ghost,poison,cursed-body,none,none,60,65,60,130,75,110,500,False,False,generation-i,0.04475,0.0,0.03635,0.0,0.06,0.25,0.027033333333333336,0.10333333333333333,0.06518333333333333,1
94,gengar-mega,ghost,poison,shadow-tag,none,none,60,65,80,170,95,130,600,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94,gengar-gmax,ghost,poison,cursed-body,none,none,60,65,60,130,75,110,500,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95,onix,rock,ground,rock-head,sturdy,weak-armor,35,45,160,30,45,70,385,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,drowzee,psychic,no_type,insomnia,forewarn,inner-focus,60,48,45,43,90,42,328,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,hypno,psychic,no_type,insomnia,forewarn,inner-focus,85,73,70,73,115,67,483,False,False,generation-i,0.0,0.00997,0.0,0.0,0.0,0.0,0.003323333333333333,0.0,0.0016616666666666665,0
98,krabby,water,no_type,hyper-cutter,shell-armor,sheer-force,30,105,90,25,25,50,325,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,kingler,water,no_type,hyper-cutter,shell-armor,sheer-force,55,130,115,50,50,75,475,False,False,generation-i,0.00258,0.0,0.0,0.0,0.0,0.0,0.00086,0.0,0.00043,0
99,kingler-gmax,water,no_type,hyper-cutter,shell-armor,sheer-force,55,130,115,50,50,75,475,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,voltorb,electric,no_type,soundproof,static,aftermath,40,30,50,55,55,100,330,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,voltorb-hisui,electric,grass,soundproof,static,aftermath,40,30,50,55,55,100,330,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101,electrode,electric,no_type,soundproof,static,aftermath,60,50,70,80,80,150,490,False,False,generation-i,0.0,0.10801,0.00041,0.0,0.0,0.0,0.03614,0.0,0.01807,0
101,electrode-hisui,electric,grass,soundproof,static,aftermath,60,50,70,80,80,150,490,False,False,generation-i,0.0,0.0931,0.00596,0.0,0.13,0.18,0.03302,0.10333333333333333,0.06817666666666666,1
102,exeggcute,grass,psychic,chlorophyll,none,harvest,60,40,80,60,45,40,325,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,exeggutor,grass,psychic,chlorophyll,none,harvest,95,95,85,125,75,55,530,False,False,generation-i,0.0059,0.0,0.07766,0.0,0.0,0.7,0.027853333333333338,0.2333333333333333,0.1305933333333333,1
103,exeggutor-alola,grass,dragon,frisk,none,harvest,95,105,85,125,75,45,530,False,False,generation-i,0.00577,0.0,0.06737,0.25,0.0,0.04,0.02438,0.09666666666666666,0.06052333333333333,1
104,cubone,ground,no_type,rock-head,lightning-rod,battle-armor,50,50,95,40,50,35,320,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
105,marowak,ground,no_type,rock-head,lightning-rod,battle-armor,60,80,110,50,80,45,425,False,False,generation-i,0.04387,0.0,0.0,0.0,0.0,0.0,0.014623333333333334,0.0,0.007311666666666667,0
105,marowak-alola,fire,ghost,cursed-body,lightning-rod,rock-head,60,80,110,50,80,45,425,False,False,generation-i,0.25416,0.0,0.0,0.04,0.0,0.0,0.08472,0.013333333333333334,0.04902666666666667,1
105,marowak-totem,fire,ghost,cursed-body,lightning-rod,rock-head,60,80,110,50,80,45,425,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,hitmonlee,fighting,no_type,limber,reckless,unburden,50,120,53,35,110,87,455,False,False,generation-i,0.0,0.0,0.00557,0.1,0.0,0.0,0.0018566666666666668,0.03333333333333333,0.017595,0
107,hitmonchan,fighting,no_type,keen-eye,iron-fist,inner-focus,50,105,79,35,110,76,455,False,False,generation-i,0.0,0.0,0.00134,0.0,0.0,0.0,0.00044666666666666666,0.0,0.00022333333333333333,0
108,lickitung,normal,no_type,own-tempo,oblivious,cloud-nine,90,55,75,60,75,30,385,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109,koffing,poison,no_type,levitate,neutralizing-gas,stench,40,65,95,60,45,35,340,False,False,generation-i,0.0,0.00152,2e-05,0.0,0.0,0.0,0.0005133333333333334,0.0,0.0002566666666666667,0
110,weezing,poison,no_type,levitate,neutralizing-gas,stench,65,90,120,85,70,60,490,False,False,generation-i,1.28674,0.80234,0.49809,0.97,1.31,0.36,0.86239,0.88,0.8711949999999999,1
110,weezing-galar,poison,fairy,levitate,neutralizing-gas,misty-surge,65,90,120,85,70,60,490,False,False,generation-i,0.04753,1.12353,0.31882,0.04,0.63,1.35,0.4966266666666666,0.6733333333333333,0.5849799999999999,1
111,rhyhorn,ground,rock,lightning-rod,rock-head,reckless,80,85,95,30,30,25,345,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
112,rhydon,ground,rock,lightning-rod,rock-head,reckless,105,130,120,45,45,40,485,False,False,generation-i,1e-05,0.0,0.01743,0.0,0.0,0.07,0.0058133333333333335,0.023333333333333334,0.014573333333333334,0
113,chansey,normal,no_type,natural-cure,serene-grace,healer,250,5,5,35,105,50,450,False,False,generation-i,0.20912,0.00722,0.00417,0.04,0.0,0.0,0.07350333333333334,0.013333333333333334,0.04341833333333334,1
114,tangela,grass,no_type,chlorophyll,leaf-guard,regenerator,65,55,115,100,40,60,435,False,False,generation-i,0.00165,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.000275,0
115,kangaskhan,normal,no_type,early-bird,scrappy,inner-focus,105,95,80,40,80,90,490,False,False,generation-i,0.06004,0.0,0.0,0.04,0.0,0.0,0.020013333333333334,0.013333333333333334,0.016673333333333335,0
115,kangaskhan-mega,normal,no_type,parental-bond,none,none,105,125,100,60,100,100,590,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
116,horsea,water,no_type,swift-swim,sniper,damp,30,40,70,70,25,60,295,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
117,seadra,water,no_type,poison-point,sniper,damp,55,65,95,95,45,85,440,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118,goldeen,water,no_type,swift-swim,water-veil,lightning-rod,45,67,60,35,50,63,320,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119,seaking,water,no_type,swift-swim,water-veil,lightning-rod,80,92,65,65,80,68,450,False,False,generation-i,0.00183,0.0,0.0,0.06,0.0,0.0,0.00061,0.02,0.010305,0
120,staryu,water,no_type,illuminate,natural-cure,analytic,30,45,55,70,55,85,340,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121,starmie,water,psychic,illuminate,natural-cure,analytic,60,75,85,100,85,115,520,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122,mr-mime,psychic,fairy,soundproof,filter,technician,40,45,65,100,120,90,460,False,False,generation-i,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.01,0
122,mr-mime-galar,ice,psychic,vital-spirit,screen-cleaner,ice-body,50,65,65,90,90,100,460,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
123,scyther,bug,flying,swarm,technician,steadfast,70,110,80,55,80,105,500,False,False,generation-i,0.00159,0.00649,0.00488,0.0,0.0,0.07,0.00432,0.023333333333333334,0.013826666666666668,0
124,jynx,ice,psychic,oblivious,forewarn,dry-skin,65,50,35,115,95,95,455,False,False,generation-i,0.08565,0.0,0.0,0.04,0.0,0.0,0.028550000000000002,0.013333333333333334,0.020941666666666667,0
125,electabuzz,electric,no_type,static,none,vital-spirit,65,83,57,95,85,105,490,False,False,generation-i,0.0,0.0,0.11324,0.0,0.0,10.24,0.037746666666666664,3.4133333333333336,1.72554,1
126,magmar,fire,no_type,flame-body,none,vital-spirit,65,95,57,100,85,93,495,False,False,generation-i,0.0,0.0,0.43853,0.0,0.0,10.58,0.14617666666666665,3.526666666666667,1.8364216666666668,1
127,pinsir,bug,no_type,hyper-cutter,mold-breaker,moxie,65,125,100,55,70,85,500,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127,pinsir-mega,bug,flying,aerilate,none,none,65,155,120,65,90,105,600,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128,tauros,normal,no_type,intimidate,anger-point,sheer-force,75,100,95,40,70,110,490,False,False,generation-i,0.00109,0.00101,0.00168,0.0,0.0,0.0,0.00126,0.0,0.00063,0
128,tauros-paldea-combat,fighting,no_type,intimidate,anger-point,cud-chew,75,110,105,30,70,100,490,False,False,generation-i,0.0,0.0,2e-05,0.0,0.0,0.0,6.6666666666666675e-06,0.0,3.3333333333333337e-06,0
128,tauros-paldea-blaze,fighting,fire,intimidate,anger-point,cud-chew,75,110,105,30,70,100,490,False,False,generation-i,0.0,1.3573,0.02578,0.0,0.15,0.47,0.46102666666666664,0.20666666666666667,0.3338466666666666,1
128,tauros-paldea-aqua,fighting,water,intimidate,anger-point,cud-chew,75,110,105,30,70,100,490,False,False,generation-i,0.0,4.7291,0.03032,0.0,0.06,0.88,1.5864733333333332,0.3133333333333333,0.9499033333333332,1
129,magikarp,water,no_type,swift-swim,none,rattled,20,10,55,15,20,80,200,False,False,generation-i,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.02666666666666667,0.013333333333333334,0
130,gyarados,water,flying,intimidate,none,moxie,95,125,79,60,100,81,540,False,False,generation-i,0.11423,1.22696,0.72103,0.23,0.93,0.5,0.6874066666666666,0.5533333333333333,0.62037,1
130,gyarados-mega,water,dark,mold-breaker,none,none,95,155,109,70,130,81,640,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131,lapras,water,ice,water-absorb,shell-armor,hydration,130,85,80,85,95,60,535,False,False,generation-i,1.16696,0.0,0.02388,0.29,0.0,0.05,0.3969466666666666,0.11333333333333333,0.25514,1
131,lapras-gmax,water,ice,water-absorb,shell-armor,hydration,130,85,80,85,95,60,535,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132,ditto,normal,no_type,limber,none,imposter,48,48,48,48,48,48,288,False,False,generation-i,3.09842,0.0,0.02251,1.6,0.0,0.0,1.04031,0.5333333333333333,0.7868216666666668,1
133,eevee,normal,no_type,run-away,adaptability,anticipation,55,55,50,45,65,55,325,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.016666666666666666,0.008333333333333333,0
133,eevee-starter,normal,no_type,run-away,adaptability,anticipation,65,75,70,65,85,75,435,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,eevee-gmax,normal,no_type,run-away,adaptability,anticipation,55,55,50,45,65,55,325,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134,vaporeon,water,no_type,water-absorb,none,hydration,130,65,60,110,95,65,525,False,False,generation-i,0.00484,0.42939,0.00777,0.0,0.0,0.0,0.14733333333333334,0.0,0.07366666666666667,1
135,jolteon,electric,no_type,volt-absorb,none,quick-feet,65,65,60,110,95,130,525,False,False,generation-i,0.01735,0.01662,0.00748,0.0,0.0,0.0,0.013816666666666666,0.0,0.006908333333333333,0
136,flareon,fire,no_type,flash-fire,none,guts,65,130,60,95,110,65,525,False,False,generation-i,0.0001,0.00235,0.00082,0.0,0.0,0.0,0.00109,0.0,0.000545,0
137,porygon,normal,no_type,trace,download,analytic,65,60,70,85,75,40,395,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138,omanyte,rock,water,swift-swim,shell-armor,weak-armor,35,40,100,90,55,35,355,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139,omastar,rock,water,swift-swim,shell-armor,weak-armor,70,60,125,115,70,55,495,False,False,generation-i,0.00116,0.0,0.0,0.0,0.0,0.0,0.00038666666666666667,0.0,0.00019333333333333333,0
140,kabuto,rock,water,swift-swim,battle-armor,weak-armor,30,80,90,55,45,55,355,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,kabutops,rock,water,swift-swim,battle-armor,weak-armor,60,115,105,65,70,80,495,False,False,generation-i,0.00512,0.0,0.0,0.0,0.0,0.0,0.0017066666666666669,0.0,0.0008533333333333334,0
142,aerodactyl,rock,flying,rock-head,pressure,unnerve,80,105,65,60,75,130,515,False,False,generation-i,0.03223,0.0,0.0,0.1,0.0,0.0,0.010743333333333334,0.03333333333333333,0.022038333333333333,0
142,aerodactyl-mega,rock,flying,tough-claws,none,none,80,135,85,70,95,150,615,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,snorlax,normal,no_type,immunity,thick-fat,gluttony,160,110,65,65,110,30,540,False,False,generation-i,0.09956,1.07291,0.12706,0.68,0.49,0.05,0.4331766666666667,0.4066666666666667,0.4199216666666667,1
143,snorlax-gmax,normal,no_type,immunity,thick-fat,gluttony,160,110,65,65,110,30,540,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,articuno,ice,flying,pressure,none,snow-cloak,90,85,100,95,125,85,580,True,False,generation-i,0.00441,0.25015,0.14175,0.0,0.0,0.0,0.13210333333333332,0.0,0.06605166666666666,1
144,articuno-galar,psychic,flying,competitive,none,none,90,85,85,125,100,95,580,True,False,generation-i,0.14347,0.77831,0.16038,0.0,0.19,0.0,0.36072,0.06333333333333334,0.21202666666666667,1
145,zapdos,electric,flying,pressure,none,static,90,90,85,125,90,100,580,True,False,generation-i,11.40017,4.02741,0.21902,4.71,0.73,0.0,5.215533333333333,1.8133333333333332,3.5144333333333333,1
145,zapdos-galar,fighting,flying,defiant,none,none,90,125,90,85,90,100,580,True,False,generation-i,0.28285,0.72719,0.97368,0.0,0.39,0.0,0.6612399999999999,0.13,0.39561999999999997,1
146,moltres,fire,flying,pressure,none,flame-body,90,100,90,125,85,90,580,True,False,generation-i,0.0,0.18912,0.00767,0.0,0.06,0.0,0.06559666666666668,0.02,0.04279833333333334,1
146,moltres-galar,dark,flying,berserk,none,none,90,85,90,100,125,90,580,True,False,generation-i,1.16687,3.60211,1.25364,0.75,0.67,0.0,2.00754,0.47333333333333333,1.2404366666666666,1
147,dratini,dragon,no_type,shed-skin,none,marvel-scale,41,64,45,50,50,50,300,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148,dragonair,dragon,no_type,shed-skin,none,marvel-scale,61,84,65,70,70,70,420,False,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149,dragonite,dragon,flying,inner-focus,none,multiscale,91,134,95,100,100,80,600,False,False,generation-i,0.24606,15.01609,10.52673,0.0,11.19,21.84,8.596293333333334,11.01,9.803146666666667,1
150,mewtwo,psychic,no_type,pressure,none,unnerve,106,110,90,154,90,130,680,True,False,generation-i,0.09673,0.0,0.10214,0.06,0.0,0.0,0.06629,0.02,0.043145,1
150,mewtwo-mega-x,psychic,fighting,steadfast,none,none,106,190,100,154,100,130,780,True,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150,mewtwo-mega-y,psychic,no_type,insomnia,none,none,106,150,70,194,120,140,780,True,False,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,mew,psychic,no_type,synchronize,none,none,100,100,100,100,100,100,600,False,True,generation-i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,chikorita,grass,no_type,overgrow,none,leaf-guard,45,49,65,49,65,45,318,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
153,bayleef,grass,no_type,overgrow,none,leaf-guard,60,62,80,63,80,60,405,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
154,meganium,grass,no_type,overgrow,none,leaf-guard,80,82,100,83,100,80,525,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
155,cyndaquil,fire,no_type,blaze,none,flash-fire,39,52,43,60,50,65,309,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,quilava,fire,no_type,blaze,none,flash-fire,58,64,58,80,65,80,405,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157,typhlosion,fire,no_type,blaze,none,flash-fire,78,84,78,109,85,100,534,False,False,generation-ii,0.0,0.12151,0.00632,0.0,0.0,0.0,0.04261,0.0,0.021305,0
157,typhlosion-hisui,fire,ghost,blaze,none,frisk,73,84,78,119,85,95,534,False,False,generation-ii,0.0,1.08423,0.09273,0.0,0.0,3.97,0.39232,1.3233333333333335,0.8578266666666667,1
158,totodile,water,no_type,torrent,none,sheer-force,50,65,64,44,48,43,314,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,croconaw,water,no_type,torrent,none,sheer-force,65,80,80,59,63,58,405,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,feraligatr,water,no_type,torrent,none,sheer-force,85,105,100,79,83,78,530,False,False,generation-ii,0.0,0.0,0.03425,0.0,0.0,0.0,0.011416666666666667,0.0,0.0057083333333333335,0
161,sentret,normal,no_type,run-away,keen-eye,frisk,35,46,34,35,45,20,215,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162,furret,normal,no_type,run-away,keen-eye,frisk,85,76,64,45,55,90,415,False,False,generation-ii,0.0,0.033,0.00428,0.0,0.0,0.0,0.012426666666666667,0.0,0.006213333333333334,0
163,hoothoot,normal,flying,insomnia,keen-eye,tinted-lens,60,30,30,36,56,50,262,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
164,noctowl,normal,flying,insomnia,keen-eye,tinted-lens,100,50,50,86,96,70,452,False,False,generation-ii,0.0,0.00113,5e-05,0.0,0.0,0.0,0.00039333333333333326,0.0,0.00019666666666666663,0
165,ledyba,bug,flying,swarm,early-bird,rattled,40,20,30,40,80,55,265,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166,ledian,bug,flying,swarm,early-bird,iron-fist,55,35,50,55,110,85,390,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167,spinarak,bug,poison,swarm,insomnia,sniper,40,60,40,40,40,30,250,False,False,generation-ii,0.0,0.00302,0.0,0.0,0.0,0.0,0.0010066666666666668,0.0,0.0005033333333333334,0
168,ariados,bug,poison,swarm,insomnia,sniper,70,90,70,60,70,40,400,False,False,generation-ii,0.0,0.00294,0.00382,0.0,0.0,0.0,0.0022533333333333333,0.0,0.0011266666666666667,0
169,crobat,poison,flying,inner-focus,none,infiltrator,85,90,80,70,80,130,535,False,False,generation-ii,0.03343,0.0,0.0,0.0,0.0,0.0,0.011143333333333333,0.0,0.005571666666666667,0
170,chinchou,water,electric,volt-absorb,illuminate,water-absorb,75,38,38,56,56,67,330,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,lanturn,water,electric,volt-absorb,illuminate,water-absorb,125,58,58,76,76,67,460,False,False,generation-ii,0.0,0.0,0.00762,0.0,0.0,0.0,0.00254,0.0,0.00127,0
172,pichu,electric,no_type,static,none,lightning-rod,20,40,15,35,35,60,205,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
173,cleffa,fairy,no_type,cute-charm,magic-guard,friend-guard,50,25,28,45,55,15,218,False,False,generation-ii,0.0,3e-05,0.0,0.0,0.0,0.0,1e-05,0.0,5e-06,0
174,igglybuff,normal,fairy,cute-charm,competitive,friend-guard,90,30,15,40,20,15,210,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,togepi,fairy,no_type,hustle,serene-grace,super-luck,35,20,65,40,65,20,245,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,togetic,fairy,flying,hustle,serene-grace,super-luck,55,40,85,80,105,40,405,False,False,generation-ii,0.02331,0.0,0.0,0.0,0.0,0.0,0.00777,0.0,0.003885,0
177,natu,psychic,flying,synchronize,early-bird,magic-bounce,40,50,45,70,45,70,320,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178,xatu,psychic,flying,synchronize,early-bird,magic-bounce,65,75,70,95,70,95,470,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
179,mareep,electric,no_type,static,none,plus,55,40,40,65,45,35,280,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180,flaaffy,electric,no_type,static,none,plus,70,55,55,80,60,45,365,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
181,ampharos,electric,no_type,static,none,plus,90,75,85,115,90,55,510,False,False,generation-ii,0.0,0.0258,0.00596,0.0,0.0,0.0,0.010586666666666666,0.0,0.005293333333333333,0
181,ampharos-mega,electric,dragon,mold-breaker,none,none,90,95,105,165,110,45,610,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
182,bellossom,grass,no_type,chlorophyll,none,healer,75,80,95,90,100,50,490,False,False,generation-ii,0.0,0.0,0.00233,0.0,0.0,0.0,0.0007766666666666667,0.0,0.00038833333333333336,0
183,marill,water,fairy,thick-fat,huge-power,sap-sipper,70,20,50,20,50,40,250,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
184,azumarill,water,fairy,thick-fat,huge-power,sap-sipper,100,50,80,60,80,50,420,False,False,generation-ii,0.06595,1.82885,0.17367,0.06,0.47,0.11,0.68949,0.21333333333333335,0.4514116666666667,1
185,sudowoodo,rock,no_type,sturdy,rock-head,rattled,70,100,115,30,65,30,410,False,False,generation-ii,0.0,0.0,0.00018,0.0,0.0,0.0,6e-05,0.0,3e-05,0
186,politoed,water,no_type,water-absorb,damp,drizzle,90,75,75,90,100,70,500,False,False,generation-ii,0.086,1.72843,0.3112,0.0,0.43,0.34,0.7085433333333334,0.25666666666666665,0.48260500000000006,1
187,hoppip,grass,flying,chlorophyll,leaf-guard,infiltrator,35,35,40,35,55,50,250,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
188,skiploom,grass,flying,chlorophyll,leaf-guard,infiltrator,55,45,50,45,65,80,340,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
189,jumpluff,grass,flying,chlorophyll,leaf-guard,infiltrator,75,55,70,55,95,110,460,False,False,generation-ii,0.0,0.54504,0.159,0.0,0.0,2.85,0.23468,0.9500000000000001,0.5923400000000001,1
190,aipom,normal,no_type,run-away,pickup,skill-link,55,70,55,40,55,85,360,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
191,sunkern,grass,no_type,chlorophyll,solar-power,early-bird,30,30,30,30,30,30,180,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192,sunflora,grass,no_type,chlorophyll,solar-power,early-bird,75,75,55,105,85,30,425,False,False,generation-ii,0.0,0.00056,0.00112,0.0,0.0,0.0,0.00056,0.0,0.00028,0
193,yanma,bug,flying,speed-boost,compound-eyes,frisk,65,65,45,75,45,95,390,False,False,generation-ii,0.0,2e-05,0.0,0.0,0.0,0.04,6.6666666666666675e-06,0.013333333333333334,0.006670000000000001,0
194,wooper,water,ground,damp,water-absorb,unaware,55,45,45,25,25,15,210,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
194,wooper-paldea,poison,ground,poison-point,water-absorb,unaware,55,45,45,25,25,15,210,False,False,generation-ii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
195,quagsire,water,ground,damp,water-absorb,unaware,95,85,85,65,65,35,430,False,False,generation-ii,0.0,0.00549,0.00102,0.0,0.06,0.0,0.00217,0.02,0.011085000000000001,0
196,espeon,psychic,no_type,synchronize,none,magic-bounce,65,65,60,130,95,110,525,False,False,generation-ii,0.00465,0.01149,0.03198,0.0,0.04,0.04,0.016040000000000002,0.02666666666666667,0.021353333333333335,0
